Branch	Gene
4	METTL7B
3	KRT86
0	HARS
0	NFXL1
2	KRT75
0	DENND5B
3	CD14
0	DNAJC18
1	KRT6C
2	SPATA24
0	RALGAPB
0	WIBG
4	MZB1
2	KRT4
0	SLC23A1
2	KRT74
1	NPAS2
5	KRT72
3	KISS1
0	LONRF2
0	NUDT9
1	HSD17B13
0	PA2G4
5	COX7B2
0	ELOVL6
3	KRT83
0	PFKFB3
0	TMC7
0	ARL6IP1
0	SERPINB9
0	SMAGP
0	IRX1
0	CDH2
0	IRX2
1	EMB
0	SIX2
0	DLGAP1
1	STAT2
0	NUDCD2
4	IRF2BP1
4	OR9K2
0	HSPA4
4	FOXA3
5	FAM71B
0	SLC26A5
0	SCRT1
5	COMMD5
0	SGCD
1	GTSF1
4	ZNF16
1	ARMC10
0	RNF34
1	ACYP2
0	TRABD
2	TMEM133
0	ATF7
2	RASA4B
0	SOCS6
0	MURC
5	OR10A3
4	ZNF296
0	HOXB9
0	TTLL6
0	BOP1
0	POLH
1	SYT9
0	KCNS3
5	RBMXL2
0	KIF5B
0	GPR37
0	AKAP13
5	TPD52L3
0	CDCA4
5	OR10A4
2	SDR16C5
3	DYDC1
6	OR10A2
0	CHCHD7
0	HTRA3
0	FOXN2
5	OR2AG1
0	LMOD2
0	BFSP2
1	FSHR
0	USP32
0	CEL
0	PPM1D
0	GPR27
10	PSG6
0	KBTBD2
0	MINA
0	TRIAP1
0	LSM3
5	LILRA3
0	KIAA0232
0	MTSS1
0	TMEM43
0	RNF139
0	RPS9
0	PLA2G1B
3	CYTL1
0	TSEN34
3	TRH
0	GSTA4
0	MSANTD4
1	NDUFA3
3	OSCAR
0	PAQR8
0	NUDT6
5	OR7G3
0	TANC2
5	OR7G2
5	TEX13B
1	PKHD1
5	OR1M1
5	NCBP2L
1	DNAJC24
6	MBD3L1
5	PGK2
4	OR8B12
3	PRKCDBP
3	CEACAM3
1	DCDC1
0	HAS2
0	PDGFD
3	PLAC1
5	DDI1
0	S1PR1
1	HS6ST2
4	OR4D5
1	PYGO1
2	PKIA
0	XKR6
1	TSNARE1
0	FPR2
5	FPR1
5	PATE1
4	OR13H1
0	FEZ2
0	SOX7
2	C8orf74
0	C11orf24
0	ALK
0	CCBL1
0	MTM1
5	OBP2B
1	TRMT61B
0	INSR
0	MFN1
4	GIMAP8
2	NRTN
1	KCNMB3
0	KCNG3
5	HSFX2
0	ATP6V0E2
0	PRKCE
5	OR2K2
0	JAGN1
0	RLN3
0	TADA3
0	SOCS5
0	C1GALT1C1
0	C9orf16
0	MORN4
4	ZNF672
0	ZNF692
0	NAIF1
0	RBKS
5	OR2M4
0	GRIK1
5	MUC7
5	PROL1
7	SMR3B
1	TMEM126A
4	TMEM126B
0	TRIM8
0	NETO2
5	CSN3
0	CLDN20
3	CDC42BPG
4	SCAND1
0	JUNB
1	C10orf35
1	TMEM37
5	UGT2B7
0	SHCBP1
0	SOSTDC1
0	NPTX1
1	FAM98B
0	RP11-1055B8.7
11	ZNF439
4	ZNF440
0	GAA
0	CANT1
0	KCNK3
0	ZDHHC16
0	CHST11
0	EXOSC1
0	PGAM1
0	CHD7
0	ESCO2
0	KRT19
0	KRT15
0	LURAP1
5	KRT38
0	CLCN5
1	TPPP
0	KCND3
3	APLN
1	KRTAP4-4
0	KRT13
7	XAGE3
1	KRT9
6	XAGE5
0	PDE7B
0	MRPL36
4	ZNF581
0	NAT1
2	KRT20
0	GLOD5
0	KSR2
1	MCC
0	ZBTB26
0	CDK5R2
0	DSEL
0	POLR1C
0	ASXL1
4	OR1L6
0	DLK2
4	ZNF562
0	ZNF318
7	ZNF561
12	MAP1LC3B2
0	WIPF2
0	HOPX
13	SPACA5B
4	OR1L3
5	SSX6
5	OR1B1
5	NLRP5
0	LRRC8C
3	SPACA5
0	RSL1D1
0	LRRC8D
3	MROH2B
4	OR1L8
0	PPID
4	OR1N2
0	COL24A1
0	ETFDH
4	OR1N1
0	RXFP1
0	LPAR3
0	PTGER4
1	TBCA
0	NEUROD2
0	MAP6
0	OTP
0	ECEL1
0	BCL2L1
0	FGG
0	FGA
5	OR2AT4
0	FGB
0	PLRG1
4	ZNF584
0	DSCAM
0	DNAI2
0	NMUR1
0	CLSTN1
0	CXXC5
4	ZNF274
0	PIK3CD
3	PTCRA
2	SLC25A33
0	ENC1
0	SPSB1
0	P2RY6
0	BPTF
0	S100Z
1	ZIK1
1	GPR82
0	GPR34
0	PLEKHG5
0	ATF7IP
4	C20orf201
2	RGS19
2	TCEA2
5	DEFB4A
0	ANO5
0	HDAC3
2	C1orf111
0	GPHN
0	VAT1L
0	TMEM51
0	CAMTA1
1	LGALS4
1	LRRC34
0	PAH
0	SPATA5L1
0	GATM
4	SYCE1
0	NXNL1
0	RASGRP4
0	NHLH1
3	SLFNL1
0	BCL2
3	RHNO1
0	CTPS1
5	UTF1
0	KNDC1
1	WDR87
0	METTL18
0	TTC40
0	COL8A2
0	PWWP2B
0	PCDHB1
5	ZNF540
0	ANGPTL7
0	FBXL14
0	EXOSC10
5	ZNF570
1	NINJ2
1	MLLT3
12	FAM90A1
0	RRM2
0	TRAPPC12
4	IFNB1
1	C3AR1
0	RNMTL1
0	PTEN
0	RPS7
3	PRND
1	RNASEH1
2	PRNP
5	KLF17
0	ADRA1D
0	FRMD5
0	AQP4
0	TLN2
12	LGALS9C
10	TVP23B
12	FBXW10
4	OR10H3
0	ZNF217
4	OR10H2
4	OR52A5
0	SCG2
0	ATPAF2
1	CYP4F22
0	FOXB1
0	PPIH
1	LRRC48
6	ZNF57
3	C20orf196
6	C11orf40
0	JMJD1C
8	LDHAL6B
0	SYNPO
5	ZNF556
0	MAL
5	ZNF554
0	RAB33B
0	THOP1
13	ANKRD20A4
4	REG3A
0	GAP43
0	EPHX4
0	LAMB2
0	USP19
0	QARS
0	ORMDL3
3	SERF1A
0	KLF11
0	LRRC15
0	EIF2AK3
5	TEX37
0	MOB3A
0	NME6
1	CYCS
3	CD8B
5	SLFN12
0	CALB2
3	SLC9C1
5	OR1A1
5	OR1A2
1	OR8I2
5	CCL11
0	FRMD3
0	SNTB1
0	MTBP
0	TEFM
0	MRPL13
0	MALT1
1	PRL
3	ISG20
1	OR4C11
0	MBOAT1
1	OR8U1
0	ID4
3	OR4X2
0	GPR22
1	CXCR6
0	CEBPB
12	TPSAB1
0	ATOH1
0	PAIP1
5	CLEC7A
2	C5orf34
0	C1QTNF4
0	NEGR1
0	ZNF131
0	MACROD2
0	DPAGT1
0	BSG
0	HINFP
5	OR10V1
0	CERS6
0	SPTLC3
3	COPRS
0	TP53RK
0	B3GALT1
3	OR5A1
3	CLEC12A
3	OR5A2
0	BPGM
0	POP7
0	ALG14
1	SUCLG2
0	STARD5
0	CSDC2
1	RCAN2
0	IL16
0	ABCG4
4	GNB2
1	CCDC11
4	OR5B12
4	OR5B2
1	FAM195A
0	PDZD3
0	C2CD2L
5	OR9I1
0	ARNT2
0	GNG12
4	OR6Q1
1	PRSS27
0	MYOZ2
0	SYNPO2
5	DNAJB7
0	CLP1
2	EFCAB3
0	TTC36
0	RSPH9
1	MYEOV2
0	GTPBP2
0	FGGY
1	OR9G4
0	IL17D
1	OR5AR1
0	FUT9
1	OR5AP2
5	TCEAL1
4	ZNF24
0	MANEA
6	RAB40A
2	C2orf54
0	AGXT
1	OR5T3
1	AFF1
1	ACOT12
0	FIBP
1	CARNS1
3	OR10H5
0	BANP
0	PPP1CA
0	HCFC1
3	FAM170B
3	CTSW
1	NIPAL4
5	MUCL1
0	SNTG2
2	FNDC9
0	PDE3A
0	RASGRP1
0	KLHL6
1	CHCHD1
3	MRPL52
0	SMPDL3A
0	RND1
2	RAD9A
0	EFEMP2
5	OR10AD1
11	AGAP5
4	C17orf66
0	TAF15
0	FAM21C
3	TMEM134
0	ZMAT3
0	ZFAND4
1	THEMIS
0	MOS
8	ZNF738
7	SLFN11
3	FAM71D
4	CCL19
0	CORO1B
1	FUT10
0	LRRC20
0	MUS81
1	PURG
3	TMEM217
3	OR4D9
5	ZNF596
1	COL6A5
1	CFL1
0	TMCC1
1	NAA16
4	OR5B3
3	EFCAB12
3	OR10W1
0	FAM192A
2	RAB43
0	FADS6
0	CBWD1
0	HOXC5
0	RAB37
0	DCP2
4	SNX32
0	RPL38
1	CYP7B1
0	OVOL1
0	RARG
3	CES4A
0	CES3
0	SSH3
0	CES2
1	PDP2
0	SP3
1	KRT2
0	DMXL1
0	METAP1D
5	ZNF621
0	EGFL7
0	NADSYN1
0	DHCR7
1	AQPEP
0	NBEA
0	RNASEH2C
4	MYEOV
0	ANKRD13D
3	MRGPRF
0	MYD88
4	MRGPRD
0	OXSR1
0	SLC22A13
0	PHF8
0	LCLAT1
1	ADH6
10	FRG2C
0	KAT5
0	SH3RF3
0	GXYLT2
0	HPSE2
0	DCAKD
1	ARPP21
0	TADA2B
0	CCDC96
0	ADRBK1
0	RELA
1	EVC2
8	ZNF680
0	HECTD4
0	FAM222B
0	BNC2
5	DEC1
4	RXFP4
0	HPSE
0	COQ2
3	C10orf131
2	CCDC63
0	TRMT112
0	LRRN3
0	KDM2A
8	C10orf129
0	ADCK5
0	MRP63
0	NOC3L
0	ESRRA
4	RHOD
1	ADAMTS20
0	COMMD1
0	RAPH1
0	MTX1
0	ADCY5
0	PARP14
0	CYSLTR1
1	PARP15
1	CKS1B
0	ABCD2
2	AHSA2
0	ABLIM3
1	MAB21L3
13	RP11-683L23.1
0	KIAA1919
0	VANGL1
4	GLRX
1	IQCB1
0	SYT12
0	GOLGB1
3	C11orf86
1	LIPM
0	GPR151
0	DMRT2
5	ZNF483
3	PLAC8L1
8	SLC2A14
3	GPR137
0	SNCG
2	MMRN2
12	MZT2A
1	TNKS
5	ZNF449
0	ZBTB21
0	PPP1R3B
4	OR10K1
0	GPR148
0	STOX2
0	MAP3K11
0	TRIB1
6	CST9
3	KCNK7
0	SFT2D3
0	TLR9
1	C1QB
1	C1QA
0	NDNF
5	IQCF1
3	OLR1
3	GLIPR1L1
0	DAG1
0	INSM1
0	DAB1
0	ARV1
0	NAA20
1	CCDC36
5	RNASE8
5	SAA1
2	MINOS1
0	EHBP1L1
2	THAP2
0	TMEM196
0	RNF26
5	PPP1R14B
4	RNASE11
0	SSSCA1
1	AGR3
0	SMARCC1
4	ZNF417
0	PTPRM
0	FKBP2
3	VEGFB
0	PEAK1
0	MST1
8	TNFRSF10C
0	GMPPB
0	MOB1B
0	ZNF622
0	CSPG4
0	SNX33
1	C2orf70
0	NABP1
1	NUDT18
1	GPR113
5	NLRP13
0	CHD2
2	XCR1
0	CCDC106
0	CCR9
0	CCDC41
0	SULT1B1
0	NUDT4
0	PC
3	UGT2A1
0	SCAI
0	GPRC6A
0	NMNAT1
0	LRFN4
1	TRAPPC3L
1	APOBEC4
0	SLC19A1
0	HSPB7
0	RCE1
0	UQCRH
0	TAS1R1
0	HES3
0	EIF1AX
4	OR1L1
1	CXorf23
0	PSMD1
0	GPR64
5	SPATA3
5	MUC13
0	SUSD5
0	HEG1
0	WFIKKN2
3	C11orf80
0	TOMM20
10	AP000769.1
4	C1orf100
0	AGFG1
0	STAT5B
3	CD7
1	TOPAZ1
0	CNP
0	JUP
3	HAP1
0	TDRD12
1	EIF1
0	ENDOV
0	RNF213
0	KCNH6
1	MARCH10
0	PLK3
0	NET1
0	DPY19L1
5	RP11-89N17.1
0	PHOSPHO1
4	ZNF791
10	TUBB8
0	PHC3
1	GPR160
0	CBX2
0	SPTBN2
0	GOLIM4
0	RBM4B
0	USMG5
0	HOXB2
0	C1QTNF1
1	MARCH3
1	SWSAP1
1	SLCO4C1
0	RBM4
3	PIFO
0	XXYLT1
1	UBXN2A
0	RAX2
3	LRRC63
0	TCAP
0	CCS
0	NRROS
0	CEP19
0	KLHL15
0	FBXO45
2	SPERT
1	FAM46D
0	GNG5
0	SLC25A30
4	C9orf131
3	CD34
0	CTSF
1	PIK3R6
0	RP11-1407O15.2
0	MSRB3
0	MRPL45
0	LEMD3
3	C16orf91
0	SOCS7
1	TLR10
0	TLR1
1	TLR6
1	FAM174A
1	RGMB
1	FAM53A
0	KIAA1239
0	CYB561D1
5	GSTA3
0	ZDHHC24
0	TRMT10C
2	SELP
1	CTU2
13	AGAP8
13	FAM21D
0	MGA
0	C12orf66
1	SNX31
0	PIGG
0	PRPF8
0	ADCY6
0	REP15
0	PITPNA
0	DDX23
5	ZNF80
1	ZNHIT2
0	EVX2
0	ZBTB4
0	TNK1
0	ZHX3
0	PHLDA3
5	DIRC1
4	SLC16A11
0	SLC16A13
0	GLIS1
5	OR2Y1
0	CHRNA9
0	PODN
13	STAG3L3
0	SLC6A19
3	C11orf45
0	EXO1
0	RALGAPA1
0	WBSCR16
0	LIG4
2	C20orf166
0	TRHR
9	GTF2IRD2B
0	ABRA
0	ATP2A2
0	ZWILCH
0	RPL4
0	SNAPC5
3	STARD6
9	GOLGA6L2
0	VWC2L
1	C12orf76
5	ZCCHC12
0	CNTNAP2
1	GALNTL6
0	LINGO2
0	BBS1
0	DENND4A
0	IGDCC3
5	GCSAM
9	ANKRD36C
1	SLC26A9
0	MFSD4
0	PELI3
0	TTC9B
0	MYO1H
2	TMEM81
0	MRPL11
4	KLK15
3	IL20RB
0	GOLT1A
0	AKIRIN1
0	NPAS4
0	MSL2
5	ZNF497
0	KLF14
5	TRAM1L1
0	CMKLR1
0	ANGEL2
0	UGT8
1	KY
1	IQCK
0	SLCO2A1
5	ZNF266
4	OR7D4
0	BRSK2
0	B3GNT1
0	TMEM167A
3	LEP
0	SH3PXD2B
2	KIAA1551
0	LARP7
4	FGFBP3
0	NR1D2
5	PABPC5
0	BRMS1
0	RPL15
0	C4orf32
6	HRAS
1	WDR49
0	SRP72
3	PCP2
0	RIN1
4	C4orf26
3	THAP6
0	CEP135
0	FZD4
0	CD248
1	BTC
0	EMR1
0	DENND6A
0	PDE12
0	GLMN
0	DNAH12
0	YIF1A
0	CNIH2
13	AMY1B
3	NLRP6
0	NDUFA11
0	RSRC1
3	CATSPERD
1	C3orf55
0	RAB1B
2	OR9G1
0	PTDSS2
2	C19orf70
1	C3orf33
1	OR5M3
0	SEZ6L2
0	ASPHD1
1	OR5R1
2	KCTD13
0	P2RY14
2	AMZ1
1	GPR171
0	GPR149
3	CD164L2
0	DHX36
12	OR5J2
0	ZIC4
2	OR10AG1
1	OR4S2
0	FBXW8
0	CA5A
1	ZG16
4	KLC2
0	SLC22A1
5	TEX36
0	CTBP2
0	CHST2
2	ZDHHC14
0	ATR
0	UBE2C
2	DSG4
0	GK5
0	VCPIP1
3	RTP1
0	DES
0	PDIK1L
0	SPSB4
0	RAG2
0	TRAF6
0	ZNF654
0	TVP23C
0	MRPS22
0	PACS1
3	WFDC5
1	MARCKSL1
0	SH3BP5L
4	OR2T1
1	YPEL2
0	CADM2
0	PSMD2
11	FAM182B
0	PPM1E
0	FAM131A
0	CSRP2
0	INHBC
0	PARL
0	DDIT3
0	PCCA
0	DCTN2
3	NPPA
0	ZNF408
0	CKAP5
0	ARHGAP1
0	MED16
0	ATG13
0	GAL3ST3
0	CHST1
11	GOLGA8A
1	VWA3A
0	TP53I11
1	APITD1
0	DOLK
0	PHYHD1
4	CATSPER1
0	CCNE2
0	PHYKPL
0	ANKS4B
3	CST6
0	GRAMD2
0	LSM1
0	PROP1
3	ISX
0	BANF1
0	CHRNA7
0	TMEM9B
1	NRIP3
0	PTPN2
0	SCUBE2
0	EIF1AD
0	SMAD2
0	EIF3F
5	OR10A6
5	ZNF25
5	OR10P1
0	ARL10
0	CLTB
0	PCSK1
0	LPL
1	RFESD
1	CCDC14
3	TBC1D10C
0	SART1
1	PPP2R2D
0	MCTP1
3	POLD4
4	OR52W1
3	LRRC25
0	DPP10
0	CLCF1
3	UBQLNL
3	UBQLN3
1	PNLIP
0	LIPT2
1	KCNE3
2	CABP4
2	ALG10B
0	DRAP1
0	LONRF3
0	UCP3
0	UCP2
0	C11orf68
1	PAAF1
1	MRPL48
1	RAB6A
0	P2RY2
0	FOSL1
0	ERCC4
0	C7orf10
0	CCDC85B
5	RP11-276H1.3
0	TMEM70
3	OR4B1
2	RPS6KB2
1	RMI2
4	PRM1
0	TOM1L2
3	TEX26
5	ZNF77
0	GPR156
0	C1orf172
0	B3GNTL1
8	RBMXL3
0	MLXIP
4	C11orf44
0	NR2F1
4	C15orf54
0	AURKAIP1
0	TTLL11
1	EIF4E1B
4	TOMM5
5	C15orf53
0	SLC35E3
2	PRIMA1
6	ZNF169
0	RUVBL1
2	SFN
0	MSRA
5	ZNF645
3	CCDC168
0	CTDNEP1
0	ETV4
3	SWI5
4	GAPT
0	BAIAP2
0	CALCB
0	CREG2
4	WBSCR28
1	HOXD8
0	ZDHHC21
0	TSPEAR
0	PLEKHF2
0	A2M
4	ARL4D
8	AC127496.1
0	DOK7
0	LRRN1
0	UBE2O
1	ORAI3
0	KLHL38
0	UNC119B
0	DENND2C
0	PLEKHD1
2	ASCL3
0	TUBB6
0	LYSMD3
0	AMIGO3
0	B3GALT6
4	ZNF613
2	C11orf16
1	CHDC2
0	TMPRSS7
3	NUPR1
0	JAKMIP2
0	MBLAC2
0	TPRN
1	KCNE1L
4	ZNF683
0	SLC35A4
0	AIM1L
0	IP6K1
0	SSNA1
0	CSTF3
0	YES1
0	CHMP6
3	DLEU1
5	UFSP1
12	AL445665.1
0	MC5R
0	TMEM39A
0	TCP11L1
0	GPX2
1	CCDC57
0	HSF5
0	FOXG1
0	SPHK1
0	BNIP3
2	ENTHD1
1	MYPOP
1	CIDEA
4	OR11H4
3	OR4D11
0	LRRTM4
0	ATAD5
0	SMIM19
4	OR11H6
5	ZNF404
0	RTTN
4	OR10H4
5	C10orf111
4	OR51B6
0	ACBD7
4	OR4L1
0	ANAPC2
4	OR4K13
4	HMGB4
0	ZBTB8OS
13	OR4F21
0	SLC35G1
0	SLC25A53
4	OR4K5
4	OR4N2
4	OR4M1
3	COX8A
6	AC110781.3
4	TAC4
3	ZSCAN2
0	PRR18
1	B3GNT4
1	CDC26
0	HSD11B2
0	CRLF3
1	RNPEP
6	EID2
1	DMRTA1
7	EID2B
5	GJC3
0	RIMS2
0	KCMF1
0	DNAJC30
0	SPRYD4
4	VPS37D
2	CLEC14A
0	SYNE3
0	CLK2
0	LPCAT4
0	SLCO3A1
0	WDR25
0	CCDC101
3	PLA2G16
0	DIRAS1
3	OR5AN1
3	AL033381.1
1	PHLDB3
1	PRR15
0	GNG7
12	OR4C5
0	KIAA2018
3	OR4C3
3	OR4S1
0	CNTD1
8	DCAF4L2
4	OR4X1
3	CNBD1
0	KBTBD11
0	B3GNT5
0	MAP3K19
0	LMNB2
0	RMDN1
0	MEX3C
2	HORMAD2
0	RNF152
0	MYO1D
3	C20orf197
0	FOXL1
13	LRRC37A
1	FOXC2
12	OR4F17
0	BDNF
3	CCDC121
0	ACSF3
4	OR10AB1P
0	BOK
4	ZNF843
1	C8orf59
3	PFN4
4	OR51V1
5	MAGEB6
0	CDK5R1
4	C15orf56
1	TCERG1L
0	NCKAP5
5	MAGEB18
0	RUFY1
12	OR52E2
0	BASP1
5	DEFB103A
4	OR51L1
12	LRRC37A3
1	VSIG10
0	IRX5
0	METRNL
0	FAM91A1
0	WSB2
4	OR51G1
0	GRIN1
0	SOX11
0	TYMS
4	OR51G2
0	PXMP2
4	OR51A7
0	TCEANC
4	OR51T1
5	PNMA1
4	OR51H1P
0	C8orf4
4	MAMSTR
1	C18orf56
0	ANKLE2
2	C8G
1	FUT2
4	OR51S1
4	OR51F2
1	EFCAB5
0	GCNT4
4	OR52R1
4	MUC20
0	THAP4
3	NFATC2IP
5	LY6H
0	FIBIN
4	FAM89B
0	SHMT1
0	DPP7
7	TRIM60
5	AP000679.2
0	SEC24C
3	FMR1NB
0	SMCR8
0	MTHFR
12	DEFB104B
5	C19orf18
0	DEAF1
0	MTX3
1	TMEM80
0	SIX5
5	IFNW1
0	FBXO46
0	ZDHHC13
0	SLC38A9
0	ACER2
2	WDR73
0	POLE
1	FAM109B
0	SCN4B
0	DSCAML1
0	RHOG
0	EPS8L2
0	ZDHHC22
0	ANO6
0	ZBTB34
8	FAM9B
5	CETN1
0	FAM210A
5	OR2T35
0	TALDO1
0	ULK1
11	OR14C36
0	RIMKLA
1	CLVS1
4	OR2M7
1	RPS6KA3
0	B3GNT8
0	PUS1
0	CHD9
12	OR2T12
3	SPACA4
1	PDDC1
5	C10orf85
1	TRIM72
0	MAN1B1
12	DEFB103B
12	DEFB4B
0	KCNA3
5	OR2AJ1
0	FZD8
0	GJD4
2	FBXO39
0	CLDN22
0	KCNA2
0	TOP3A
0	CASKIN2
0	ZBTB38
1	BEND2
5	C8orf31
3	AC024940.1
0	CCDC71
0	C10orf71
3	LRRN4CL
0	TIMM22
0	HIC1
0	PPFIA3
5	MAGEF1
1	UMODL1
0	SAMD9L
3	UBE2U
0	PAWR
0	TGIF1
0	SMCR7
6	NAP1L5
0	NIM1
3	CD19
4	C8orf47
5	OR2T8
0	NR2C2
0	GPR4
1	ACOT4
0	OLIG3
0	PTRF
12	OR2G3
0	ARIH2
1	RBM44
0	ZBTB33
12	OR2G2
4	ZBED2
8	VCX2
0	IRX3
0	ST8SIA3
0	RPRM
5	OR2B11
0	SLC25A22
0	RABEP2
0	NHLH2
3	ATOX1
3	FAM187B
0	TBL1XR1
1	SAMD12
2	CD163
1	C18orf32
0	PIDD
4	AL355390.1
6	ZNF491
0	RPLP2
2	GSG2
0	JUN
5	CSTF2T
0	PGBD5
5	C12orf54
0	GBA
0	ACAD9
0	IL17RA
0	PNPLA2
0	MBOAT4
4	C2orf57
0	AGTRAP
4	CD163L1
0	SRRM3
0	THAP5
5	DEFB114
0	EFCAB4A
8	SUMO4
5	MAGEB10
0	DNAJC28
5	OR4F4
0	NAALADL2
0	CD151
0	POLR2L
0	FAM20C
0	PVRL3
12	SLC35G5
5	ANXA2R
0	KIAA0195
0	FLII
2	SOX12
0	HNRNPA0
1	YIPF7
0	MYOZ1
5	TMEM78
0	CHID1
5	ZNF620
1	TMEM187
0	CCDC23
5	ZNF619
4	C12orf68
0	AP3S1
0	GRB2
0	ZBTB41
0	UBE2N
1	ARL6IP6
5	ZNF354C
2	CAPZA3
2	MAMDC4
4	CENPBD1
0	BET1L
0	RPS27
2	RIC8A
0	ASB8
3	LCN15
4	ODF3B
12	DPY19L2
5	SPATA31E1
1	C2orf73
1	GPR150
6	TSPYL6
0	FAM211B
0	DMAP1
0	ADAMTSL1
0	FAM26E
0	IMPDH2
1	ALS2CL
0	MLF1
4	PRSS42
0	NDUFAF3
0	C2orf69
0	GRAMD1C
0	STAP2
0	HTR3C
1	TSSK6
0	BOLA1
0	PDE4DIP
1	DDX10
0	PPP1R42
0	NDUFV2
0	DALRD3
5	ZNF114
1	ZNF518B
1	AMER3
3	SPINK6
0	ZNF366
0	LCORL
0	PARD6G
5	ZNF454
0	SH2B1
0	ZC3H12D
3	VN1R1
0	KDELC2
0	PLEC
0	SH2D4B
2	RNF212
3	PRSS36
4	ZNF543
0	TMEM151B
0	GALNT11
0	SLITRK1
5	C9orf62
0	WDR6
4	PRM3
5	TNP2
0	GEN1
0	TMPRSS9
0	AQP11
0	TMEM11
5	ZNF354B
0	KCNG2
0	SHISA3
5	OR2D3
2	CALML3
3	CALML5
0	ZFAND2A
0	PLEKHM3
0	HTR1A
3	C1orf65
0	FAM220A
0	DNAJC22
1	NEUROG2
0	DDC8
0	BEND3
0	NT5DC1
0	GLDC
0	COX14
0	MCMDC2
1	TUBAL3
0	P4HTM
0	UCN3
0	DTX3
0	KLHL11
3	AMBN
0	CTXN1
0	SLC25A20
0	CA8
2	CD28
4	EPM2AIP1
0	ERBB4
0	MAF
0	CTNNBIP1
5	OR6B3
5	DEFB125
5	PSAPL1
0	OTOS
11	GTPBP6
0	ERN1
5	GPR35
5	RP11-455G16.1
1	C10orf53
0	CSRNP3
5	ZNF713
0	PARP10
3	DYNAP
0	SUZ12
0	NSUN3
0	KCTD12
7	DHFRL1
0	RPP25
0	GRINA
4	C5orf64
0	THBD
1	GP5
4	C13orf45
0	COX5A
0	STX19
2	FAM132B
0	FAM219B
0	ZHX2
0	CPN2
0	CPNE7
4	C5orf46
2	GDPD4
4	RIIAD1
0	MPI
1	H1FOO
9	TRIM73
0	OPLAH
5	TMEM52
3	TMEM139
1	RNF186
3	EFCAB13
0	MSC
0	APOLD1
0	FAM101A
0	EXOSC4
0	DPY19L3
5	TAF7
0	FOXE1
0	PFAS
0	HYI
0	C17orf62
5	TPRX1
6	LGALS7B
9	ZNF552
0	GAK
0	ZBTB7A
0	TUFM
0	C1orf173
0	RMI1
3	CTC1
0	FBXO34
4	SEPW1
0	EIF3K
5	MRFAP1L1
0	SNX18
2	EXD1
0	AURKB
3	TAS1R2
1	C14orf39
5	MRFAP1
0	C3orf38
0	KLHDC7A
6	RP11-363G10.2
0	TMEM107
0	RRS1
0	EXOC3L1
3	TRIML2
0	RCC2
4	OR13D1
2	IGSF22
3	C9orf50
5	ZFP42
4	AC020907.1
2	CCDC89
5	FAM133A
0	DPM3
1	C12orf42
0	CYC1
0	PER1
0	HTR1F
0	TMTC2
3	HES7
0	FARSA
0	SPTY2D1
1	C10orf67
0	SAMD4B
0	CYP11B2
4	GIMAP7
1	ALOXE3
0	EDC3
0	TCAIM
0	FUCA1
4	PXT1
3	GGN
0	TMEM125
5	ZNF664
5	SIGLECL1
0	CALR
5	MAGED1
4	RP11-111M22.2
0	LDLRAD3
0	CDH4
2	RP11-429E11.3
2	SMCO3
0	RAD23A
0	C2orf71
0	GADD45GIP1
3	DAND5
4	TMEM151A
0	PTPN11
1	NSUN7
5	ZCCHC5
6	FAM156B
0	WSCD1
2	RAB39A
1	CLK3
2	HLA-DQB1
0	GATA2
1	ARID3B
4	TMEM31
0	PACS2
0	ELMOD2
0	EGR3
3	C1orf101
0	GPC5
1	VWA1
2	DNAJB8
0	GEMIN4
0	FJX1
0	KLHL28
3	MKRN3
0	ZBTB18
4	OR9A2
0	C14orf28
1	ALOX12B
0	SLC17A8
0	SHARPIN
3	LBX2
1	DNHD1
0	SLITRK4
0	HTR1D
0	GCC1
3	LSMEM2
0	RNF151
1	CIITA
0	ZFPM1
1	ALOX15B
0	PLD6
1	GRM8
0	CDC42EP4
4	OR2AP1
4	OR6C4
0	ZBTB42
0	LACC1
0	MAF1
2	TPPP2
4	FCER1A
1	RPRML
0	ARL14
4	OR6C2
3	KIAA1875
6	NLRP8
5	APOBEC3B
1	SYCN
9	CTD-2144E22.5
0	PIPOX
2	FOXS1
0	ATOH7
1	CDH5
0	LRRC3B
4	FAM216B
9	MRGPRX4
0	MYADM
0	MROH1
0	SERTAD2
0	RBM15B
4	C1orf200
2	AKAP5
0	NKPD1
5	GIPC3
2	CITED4
1	ABCA13
5	NLRP11
1	TIGD5
0	PDXDC1
3	C1orf194
5	ZNF154
0	R3HDM2
0	B3GNT3
0	NRXN1
0	SEPHS2
5	OR10A7
0	GPBAR1
0	ZNF784
6	ZNF648
0	C14orf119
9	GOLGA8J
1	BBS10
4	FIZ1
0	PUF60
1	SSC5D
1	DCTPP1
1	ZNF771
0	TSHZ1
0	PSTK
1	SOCS4
0	ZADH2
5	OR1E1
4	ZNF48
5	FAM71E2
0	C3orf80
3	TMEM150B
5	C10orf91
9	ANKRD18A
6	WFDC11
3	TMEM86B
5	OR3A1
3	SEPT1
0	TRNAU1AP
0	EXOC3
0	TDRD6
1	C12orf40
8	CSNK1A1L
0	TH
0	MED14
0	FAHD1
1	TDRP
0	RCC1
5	WFDC9
0	MYLPF
0	F2
5	FAM71C
0	PRKRA
0	ZNRF2
0	RRH
1	SLC9A4
5	PRNT
0	FGD6
0	GPR144
0	GPR139
0	PLD5
